lookback,z_short_rc,z_long_rc,z_short_ss,z_long_ss,pnl
14,0.02,0.12000000000000001,0.22,0.02,2252975.50
14,0.02,0.12000000000000001,0.22,0.12000000000000001,2252219.26
14,0.02,0.12000000000000001,0.22,0.22,2251296.70
14,0.02,0.22,0.02,0.02,2253514.04
14,0.02,0.22,0.02,0.12000000000000001,2252757.80
14,0.02,0.22,0.02,0.22,2251835.24
14,0.02,0.22,0.12000000000000001,0.02,2253514.04
14,0.02,0.22,0.12000000000000001,0.12000000000000001,2252757.80
14,0.02,0.22,0.12000000000000001,0.22,2251835.24
14,0.02,0.22,0.22,0.02,2252975.50
14,0.02,0.22,0.22,0.12000000000000001,2252219.26
14,0.02,0.22,0.22,0.22,2251296.70
14,0.12000000000000001,0.02,0.02,0.02,2253194.36
14,0.12000000000000001,0.02,0.02,0.12000000000000001,2252866.92
14,0.12000000000000001,0.02,0.02,0.22,2252866.92
14,0.12000000000000001,0.02,0.12000000000000001,0.02,2253194.36
14,0.12000000000000001,0.02,0.12000000000000001,0.12000000000000001,2252866.92
14,0.12000000000000001,0.02,0.12000000000000001,0.22,2252866.92
14,0.12000000000000001,0.02,0.22,0.02,2252476.32
14,0.12000000000000001,0.02,0.22,0.12000000000000001,2252148.88
14,0.12000000000000001,0.02,0.22,0.22,2252148.88
14,0.12000000000000001,0.12000000000000001,0.02,0.02,2253194.36
14,0.12000000000000001,0.12000000000000001,0.02,0.12000000000000001,2252866.92
14,0.12000000000000001,0.12000000000000001,0.02,0.22,2251944.36
14,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.02,2253194.36
14,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.12000000000000001,2252866.92
14,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.22,2251944.36
14,0.12000000000000001,0.12000000000000001,0.22,0.02,2252655.82
14,0.12000000000000001,0.12000000000000001,0.22,0.12000000000000001,2252328.38
14,0.12000000000000001,0.12000000000000001,0.22,0.22,2251405.82
14,0.12000000000000001,0.22,0.02,0.02,2253194.36
14,0.12000000000000001,0.22,0.02,0.12000000000000001,2252866.92
14,0.12000000000000001,0.22,0.02,0.22,2251944.36
14,0.12000000000000001,0.22,0.12000000000000001,0.02,2253194.36
14,0.12000000000000001,0.22,0.12000000000000001,0.12000000000000001,2252866.92
14,0.12000000000000001,0.22,0.12000000000000001,0.22,2251944.36
14,0.12000000000000001,0.22,0.22,0.02,2252655.82
14,0.12000000000000001,0.22,0.22,0.12000000000000001,2252328.38
14,0.12000000000000001,0.22,0.22,0.22,2251405.82
14,0.22,0.02,0.02,0.02,2254765.06
14,0.22,0.02,0.02,0.12000000000000001,2254437.62
14,0.22,0.02,0.02,0.22,2253259.64
14,0.22,0.02,0.12000000000000001,0.02,2254765.06
14,0.22,0.02,0.12000000000000001,0.12000000000000001,2254437.62
14,0.22,0.02,0.12000000000000001,0.22,2253259.64
14,0.22,0.02,0.22,0.02,2254047.02
14,0.22,0.02,0.22,0.12000000000000001,2253719.58
14,0.22,0.02,0.22,0.22,2252541.60
14,0.22,0.12000000000000001,0.02,0.02,2254765.06
14,0.22,0.12000000000000001,0.02,0.12000000000000001,2254437.62
14,0.22,0.12000000000000001,0.02,0.22,2252337.08
14,0.22,0.12000000000000001,0.12000000000000001,0.02,2254765.06
14,0.22,0.12000000000000001,0.12000000000000001,0.12000000000000001,2254437.62
14,0.22,0.12000000000000001,0.12000000000000001,0.22,2252337.08
14,0.22,0.12000000000000001,0.22,0.02,2254226.52
14,0.22,0.12000000000000001,0.22,0.12000000000000001,2253899.08
14,0.22,0.12000000000000001,0.22,0.22,2251798.54
14,0.22,0.22,0.02,0.02,2254765.06
14,0.22,0.22,0.02,0.12000000000000001,2254437.62
14,0.22,0.22,0.02,0.22,2252337.08
14,0.22,0.22,0.12000000000000001,0.02,2254765.06
14,0.22,0.22,0.12000000000000001,0.12000000000000001,2254437.62
14,0.22,0.22,0.12000000000000001,0.22,2252337.08
14,0.22,0.22,0.22,0.02,2254226.52
14,0.22,0.22,0.22,0.12000000000000001,2253899.08
14,0.22,0.22,0.22,0.22,2251798.54
15,0.02,0.02,0.02,0.02,2247554.18
15,0.02,0.02,0.02,0.12000000000000001,2245875.38
15,0.02,0.02,0.02,0.22,2245875.38
15,0.02,0.02,0.12000000000000001,0.02,2247554.18
15,0.02,0.02,0.12000000000000001,0.12000000000000001,2245875.38
15,0.02,0.02,0.12000000000000001,0.22,2245875.38
15,0.02,0.02,0.22,0.02,2247554.18
15,0.02,0.02,0.22,0.12000000000000001,2245875.38
15,0.02,0.02,0.22,0.22,2245875.38
15,0.02,0.12000000000000001,0.02,0.02,2247554.18
15,0.02,0.12000000000000001,0.02,0.12000000000000001,2245875.38
15,0.02,0.12000000000000001,0.02,0.22,2245875.38
15,0.02,0.12000000000000001,0.12000000000000001,0.02,2247554.18
15,0.02,0.12000000000000001,0.12000000000000001,0.12000000000000001,2245875.38
15,0.02,0.12000000000000001,0.12000000000000001,0.22,2245875.38
15,0.02,0.12000000000000001,0.22,0.02,2247554.18
15,0.02,0.12000000000000001,0.22,0.12000000000000001,2245875.38
15,0.02,0.12000000000000001,0.22,0.22,2245875.38
15,0.02,0.22,0.02,0.02,2247554.18
15,0.02,0.22,0.02,0.12000000000000001,2244077.68
15,0.02,0.22,0.02,0.22,2244077.68
15,0.02,0.22,0.12000000000000001,0.02,2247554.18
15,0.02,0.22,0.12000000000000001,0.12000000000000001,2244077.68
15,0.02,0.22,0.12000000000000001,0.22,2244077.68
15,0.02,0.22,0.22,0.02,2247554.18
15,0.02,0.22,0.22,0.12000000000000001,2244077.68
15,0.02,0.22,0.22,0.22,2244077.68
15,0.12000000000000001,0.02,0.02,0.02,2247234.50
15,0.12000000000000001,0.02,0.02,0.12000000000000001,2245984.50
15,0.12000000000000001,0.02,0.02,0.22,2245984.50
15,0.12000000000000001,0.02,0.12000000000000001,0.02,2247234.50
15,0.12000000000000001,0.02,0.12000000000000001,0.12000000000000001,2245984.50
15,0.12000000000000001,0.02,0.12000000000000001,0.22,2245984.50
15,0.12000000000000001,0.02,0.22,0.02,2247234.50
15,0.12000000000000001,0.02,0.22,0.12000000000000001,2245984.50
15,0.12000000000000001,0.02,0.22,0.22,2245984.50
15,0.12000000000000001,0.12000000000000001,0.02,0.02,2247234.50
15,0.12000000000000001,0.12000000000000001,0.02,0.12000000000000001,2245984.50
15,0.12000000000000001,0.12000000000000001,0.02,0.22,2245984.50
15,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.02,2247234.50
15,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.12000000000000001,2245984.50
15,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.22,2245984.50
15,0.12000000000000001,0.12000000000000001,0.22,0.02,2247234.50
15,0.12000000000000001,0.12000000000000001,0.22,0.12000000000000001,2245984.50
15,0.12000000000000001,0.12000000000000001,0.22,0.22,2245984.50
15,0.12000000000000001,0.22,0.02,0.02,2247234.50
15,0.12000000000000001,0.22,0.02,0.12000000000000001,2244186.80
15,0.12000000000000001,0.22,0.02,0.22,2244186.80
15,0.12000000000000001,0.22,0.12000000000000001,0.02,2247234.50
15,0.12000000000000001,0.22,0.12000000000000001,0.12000000000000001,2244186.80
15,0.12000000000000001,0.22,0.12000000000000001,0.22,2244186.80
15,0.12000000000000001,0.22,0.22,0.02,2247234.50
15,0.12000000000000001,0.22,0.22,0.12000000000000001,2244186.80
15,0.12000000000000001,0.22,0.22,0.22,2244186.80
15,0.22,0.02,0.02,0.02,2247234.50
15,0.22,0.02,0.02,0.12000000000000001,2245984.50
15,0.22,0.02,0.02,0.22,2245984.50
15,0.22,0.02,0.12000000000000001,0.02,2247234.50
15,0.22,0.02,0.12000000000000001,0.12000000000000001,2245984.50
15,0.22,0.02,0.12000000000000001,0.22,2245984.50
15,0.22,0.02,0.22,0.02,2247234.50
15,0.22,0.02,0.22,0.12000000000000001,2245984.50
15,0.22,0.02,0.22,0.22,2245984.50
15,0.22,0.12000000000000001,0.02,0.02,2247234.50
15,0.22,0.12000000000000001,0.02,0.12000000000000001,2245984.50
15,0.22,0.12000000000000001,0.02,0.22,2245984.50
15,0.22,0.12000000000000001,0.12000000000000001,0.02,2247234.50
15,0.22,0.12000000000000001,0.12000000000000001,0.12000000000000001,2245984.50
15,0.22,0.12000000000000001,0.12000000000000001,0.22,2245984.50
15,0.22,0.12000000000000001,0.22,0.02,2247234.50
15,0.22,0.12000000000000001,0.22,0.12000000000000001,2245984.50
15,0.22,0.12000000000000001,0.22,0.22,2245984.50
15,0.22,0.22,0.02,0.02,2247234.50
15,0.22,0.22,0.02,0.12000000000000001,2244186.80
15,0.22,0.22,0.02,0.22,2244186.80
15,0.22,0.22,0.12000000000000001,0.02,2247234.50
15,0.22,0.22,0.12000000000000001,0.12000000000000001,2244186.80
15,0.22,0.22,0.12000000000000001,0.22,2244186.80
15,0.22,0.22,0.22,0.02,2247234.50
15,0.22,0.22,0.22,0.12000000000000001,2244186.80
15,0.22,0.22,0.22,0.22,2244186.80
16,0.02,0.02,0.02,0.02,2246367.43
16,0.02,0.02,0.02,0.12000000000000001,2246367.43
16,0.02,0.02,0.02,0.22,2246367.43
16,0.02,0.02,0.12000000000000001,0.02,2246367.43
16,0.02,0.02,0.12000000000000001,0.12000000000000001,2246367.43
16,0.02,0.02,0.12000000000000001,0.22,2246367.43
16,0.02,0.02,0.22,0.02,2246367.43
16,0.02,0.02,0.22,0.12000000000000001,2246367.43
16,0.02,0.02,0.22,0.22,2246367.43
16,0.02,0.12000000000000001,0.02,0.02,2246367.43
16,0.02,0.12000000000000001,0.02,0.12000000000000001,2246367.43
16,0.02,0.12000000000000001,0.02,0.22,2246367.43
16,0.02,0.12000000000000001,0.12000000000000001,0.02,2246367.43
16,0.02,0.12000000000000001,0.12000000000000001,0.12000000000000001,2246367.43
16,0.02,0.12000000000000001,0.12000000000000001,0.22,2246367.43
16,0.02,0.12000000000000001,0.22,0.02,2246367.43
16,0.02,0.12000000000000001,0.22,0.12000000000000001,2246367.43
16,0.02,0.12000000000000001,0.22,0.22,2246367.43
16,0.02,0.22,0.02,0.02,2246367.43
16,0.02,0.22,0.02,0.12000000000000001,2244443.68
16,0.02,0.22,0.02,0.22,2244443.68
16,0.02,0.22,0.12000000000000001,0.02,2246367.43
16,0.02,0.22,0.12000000000000001,0.12000000000000001,2244443.68
16,0.02,0.22,0.12000000000000001,0.22,2244443.68
16,0.02,0.22,0.22,0.02,2246367.43
16,0.02,0.22,0.22,0.12000000000000001,2244443.68
16,0.02,0.22,0.22,0.22,2244443.68
16,0.12000000000000001,0.02,0.02,0.02,2248353.75
16,0.12000000000000001,0.02,0.02,0.12000000000000001,2246864.03
16,0.12000000000000001,0.02,0.02,0.22,2246864.03
16,0.12000000000000001,0.02,0.12000000000000001,0.02,2248353.75
16,0.12000000000000001,0.02,0.12000000000000001,0.12000000000000001,2246864.03
16,0.12000000000000001,0.02,0.12000000000000001,0.22,2246864.03
16,0.12000000000000001,0.02,0.22,0.02,2248353.75
16,0.12000000000000001,0.02,0.22,0.12000000000000001,2246864.03
16,0.12000000000000001,0.02,0.22,0.22,2246864.03
16,0.12000000000000001,0.12000000000000001,0.02,0.02,2248353.75
16,0.12000000000000001,0.12000000000000001,0.02,0.12000000000000001,2246864.03
16,0.12000000000000001,0.12000000000000001,0.02,0.22,2246864.03
16,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.02,2248353.75
16,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.12000000000000001,2246864.03
16,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.22,2246864.03
16,0.12000000000000001,0.12000000000000001,0.22,0.02,2248353.75
16,0.12000000000000001,0.12000000000000001,0.22,0.12000000000000001,2246864.03
16,0.12000000000000001,0.12000000000000001,0.22,0.22,2246864.03
16,0.12000000000000001,0.22,0.02,0.02,2248353.75
16,0.12000000000000001,0.22,0.02,0.12000000000000001,2244940.28
16,0.12000000000000001,0.22,0.02,0.22,2244940.28
16,0.12000000000000001,0.22,0.12000000000000001,0.02,2248353.75
16,0.12000000000000001,0.22,0.12000000000000001,0.12000000000000001,2244940.28
16,0.12000000000000001,0.22,0.12000000000000001,0.22,2244940.28
16,0.12000000000000001,0.22,0.22,0.02,2248353.75
16,0.12000000000000001,0.22,0.22,0.12000000000000001,2244940.28
16,0.12000000000000001,0.22,0.22,0.22,2244940.28
16,0.22,0.02,0.02,0.02,2248034.07
16,0.22,0.02,0.02,0.12000000000000001,2246784.07
16,0.22,0.02,0.02,0.22,2246784.07
16,0.22,0.02,0.12000000000000001,0.02,2248034.07
16,0.22,0.02,0.12000000000000001,0.12000000000000001,2246784.07
16,0.22,0.02,0.12000000000000001,0.22,2246784.07
16,0.22,0.02,0.22,0.02,2248034.07
16,0.22,0.02,0.22,0.12000000000000001,2246784.07
16,0.22,0.02,0.22,0.22,2246784.07
16,0.22,0.12000000000000001,0.02,0.02,2248034.07
16,0.22,0.12000000000000001,0.02,0.12000000000000001,2246784.07
16,0.22,0.12000000000000001,0.02,0.22,2246784.07
16,0.22,0.12000000000000001,0.12000000000000001,0.02,2248034.07
16,0.22,0.12000000000000001,0.12000000000000001,0.12000000000000001,2246784.07
16,0.22,0.12000000000000001,0.12000000000000001,0.22,2246784.07
16,0.22,0.12000000000000001,0.22,0.02,2248034.07
16,0.22,0.12000000000000001,0.22,0.12000000000000001,2246784.07
16,0.22,0.12000000000000001,0.22,0.22,2246784.07
16,0.22,0.22,0.02,0.02,2248034.07
16,0.22,0.22,0.02,0.12000000000000001,2244860.32
16,0.22,0.22,0.02,0.22,2244860.32
16,0.22,0.22,0.12000000000000001,0.02,2248034.07
16,0.22,0.22,0.12000000000000001,0.12000000000000001,2244860.32
16,0.22,0.22,0.12000000000000001,0.22,2244860.32
16,0.22,0.22,0.22,0.02,2248034.07
16,0.22,0.22,0.22,0.12000000000000001,2244860.32
16,0.22,0.22,0.22,0.22,2244860.32
17,0.02,0.02,0.02,0.02,2241689.02
17,0.02,0.02,0.02,0.12000000000000001,2242014.08
17,0.02,0.02,0.02,0.22,2242014.08
17,0.02,0.02,0.12000000000000001,0.02,2241689.02
17,0.02,0.02,0.12000000000000001,0.12000000000000001,2242014.08
17,0.02,0.02,0.12000000000000001,0.22,2242014.08
17,0.02,0.02,0.22,0.02,2241689.02
17,0.02,0.02,0.22,0.12000000000000001,2242014.08
17,0.02,0.02,0.22,0.22,2242014.08
17,0.02,0.12000000000000001,0.02,0.02,2239891.32
17,0.02,0.12000000000000001,0.02,0.12000000000000001,2240090.33
17,0.02,0.12000000000000001,0.02,0.22,2240090.33
17,0.02,0.12000000000000001,0.12000000000000001,0.02,2239891.32
17,0.02,0.12000000000000001,0.12000000000000001,0.12000000000000001,2240090.33
17,0.02,0.12000000000000001,0.12000000000000001,0.22,2240090.33
17,0.02,0.12000000000000001,0.22,0.02,2239891.32
17,0.02,0.12000000000000001,0.22,0.12000000000000001,2240090.33
17,0.02,0.12000000000000001,0.22,0.22,2240090.33
17,0.02,0.22,0.02,0.02,2239891.32
17,0.02,0.22,0.02,0.12000000000000001,2240090.33
17,0.02,0.22,0.02,0.22,2239415.58
17,0.02,0.22,0.12000000000000001,0.02,2239891.32
17,0.02,0.22,0.12000000000000001,0.12000000000000001,2240090.33
17,0.02,0.22,0.12000000000000001,0.22,2239415.58
17,0.02,0.22,0.22,0.02,2239891.32
17,0.02,0.22,0.22,0.12000000000000001,2240090.33
17,0.02,0.22,0.22,0.22,2239415.58
17,0.12000000000000001,0.02,0.02,0.02,2241689.02
17,0.12000000000000001,0.02,0.02,0.12000000000000001,2241770.31
17,0.12000000000000001,0.02,0.02,0.22,2241770.31
17,0.12000000000000001,0.02,0.12000000000000001,0.02,2241689.02
17,0.12000000000000001,0.02,0.12000000000000001,0.12000000000000001,2241770.31
17,0.12000000000000001,0.02,0.12000000000000001,0.22,2241770.31
17,0.12000000000000001,0.02,0.22,0.02,2241689.02
17,0.12000000000000001,0.02,0.22,0.12000000000000001,2241770.31
17,0.12000000000000001,0.02,0.22,0.22,2241770.31
17,0.12000000000000001,0.12000000000000001,0.02,0.02,2239891.32
17,0.12000000000000001,0.12000000000000001,0.02,0.12000000000000001,2239846.56
17,0.12000000000000001,0.12000000000000001,0.02,0.22,2239846.56
17,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.02,2239891.32
17,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.12000000000000001,2239846.56
17,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.22,2239846.56
17,0.12000000000000001,0.12000000000000001,0.22,0.02,2239891.32
17,0.12000000000000001,0.12000000000000001,0.22,0.12000000000000001,2239846.56
17,0.12000000000000001,0.12000000000000001,0.22,0.22,2239846.56
17,0.12000000000000001,0.22,0.02,0.02,2239891.32
17,0.12000000000000001,0.22,0.02,0.12000000000000001,2239846.56
17,0.12000000000000001,0.22,0.02,0.22,2239171.81
17,0.12000000000000001,0.22,0.12000000000000001,0.02,2239891.32
17,0.12000000000000001,0.22,0.12000000000000001,0.12000000000000001,2239846.56
17,0.12000000000000001,0.22,0.12000000000000001,0.22,2239171.81
17,0.12000000000000001,0.22,0.22,0.02,2239891.32
17,0.12000000000000001,0.22,0.22,0.12000000000000001,2239846.56
17,0.12000000000000001,0.22,0.22,0.22,2239171.81
17,0.22,0.02,0.02,0.02,2242630.62
17,0.22,0.02,0.02,0.12000000000000001,2241945.71
17,0.22,0.02,0.02,0.22,2241945.71
17,0.22,0.02,0.12000000000000001,0.02,2240859.42
17,0.22,0.02,0.12000000000000001,0.12000000000000001,2240501.25
17,0.22,0.02,0.12000000000000001,0.22,2240501.25
17,0.22,0.02,0.22,0.02,2240859.42
17,0.22,0.02,0.22,0.12000000000000001,2240501.25
17,0.22,0.02,0.22,0.22,2240501.25
17,0.22,0.12000000000000001,0.02,0.02,2240832.92
17,0.22,0.12000000000000001,0.02,0.12000000000000001,2240021.96
17,0.22,0.12000000000000001,0.02,0.22,2240021.96
17,0.22,0.12000000000000001,0.12000000000000001,0.02,2239061.72
17,0.22,0.12000000000000001,0.12000000000000001,0.12000000000000001,2238577.50
17,0.22,0.12000000000000001,0.12000000000000001,0.22,2238577.50
17,0.22,0.12000000000000001,0.22,0.02,2239061.72
17,0.22,0.12000000000000001,0.22,0.12000000000000001,2238577.50
17,0.22,0.12000000000000001,0.22,0.22,2238577.50
17,0.22,0.22,0.02,0.02,2240832.92
17,0.22,0.22,0.02,0.12000000000000001,2240021.96
17,0.22,0.22,0.02,0.22,2239347.21
17,0.22,0.22,0.12000000000000001,0.02,2239061.72
17,0.22,0.22,0.12000000000000001,0.12000000000000001,2238577.50
17,0.22,0.22,0.12000000000000001,0.22,2237902.75
17,0.22,0.22,0.22,0.02,2239061.72
17,0.22,0.22,0.22,0.12000000000000001,2238577.50
17,0.22,0.22,0.22,0.22,2237902.75
18,0.02,0.02,0.02,0.02,2235569.72
18,0.02,0.02,0.02,0.12000000000000001,2235569.72
18,0.02,0.02,0.02,0.22,2235569.72
18,0.02,0.02,0.12000000000000001,0.02,2233609.44
18,0.02,0.02,0.12000000000000001,0.12000000000000001,2233609.44
18,0.02,0.02,0.12000000000000001,0.22,2233609.44
18,0.02,0.02,0.22,0.02,2233609.44
18,0.02,0.02,0.22,0.12000000000000001,2233609.44
18,0.02,0.02,0.22,0.22,2233609.44
18,0.02,0.12000000000000001,0.02,0.02,2235569.72
18,0.02,0.12000000000000001,0.02,0.12000000000000001,2235569.72
18,0.02,0.12000000000000001,0.02,0.22,2235165.39
18,0.02,0.12000000000000001,0.12000000000000001,0.02,2233609.44
18,0.02,0.12000000000000001,0.12000000000000001,0.12000000000000001,2233609.44
18,0.02,0.12000000000000001,0.12000000000000001,0.22,2233531.85
18,0.02,0.12000000000000001,0.22,0.02,2233609.44
18,0.02,0.12000000000000001,0.22,0.12000000000000001,2233609.44
18,0.02,0.12000000000000001,0.22,0.22,2233531.85
18,0.02,0.22,0.02,0.02,2235569.72
18,0.02,0.22,0.02,0.12000000000000001,2235569.72
18,0.02,0.22,0.02,0.22,2235165.39
18,0.02,0.22,0.12000000000000001,0.02,2233609.44
18,0.02,0.22,0.12000000000000001,0.12000000000000001,2233609.44
18,0.02,0.22,0.12000000000000001,0.22,2233531.85
18,0.02,0.22,0.22,0.02,2233609.44
18,0.02,0.22,0.22,0.12000000000000001,2233609.44
18,0.02,0.22,0.22,0.22,2233531.85
18,0.12000000000000001,0.02,0.02,0.02,2236169.04
18,0.12000000000000001,0.02,0.02,0.12000000000000001,2236169.04
18,0.12000000000000001,0.02,0.02,0.22,2236169.04
18,0.12000000000000001,0.02,0.12000000000000001,0.02,2234587.13
18,0.12000000000000001,0.02,0.12000000000000001,0.12000000000000001,2234587.13
18,0.12000000000000001,0.02,0.12000000000000001,0.22,2234587.13
18,0.12000000000000001,0.02,0.22,0.02,2234587.13
18,0.12000000000000001,0.02,0.22,0.12000000000000001,2234587.13
18,0.12000000000000001,0.02,0.22,0.22,2234587.13
18,0.12000000000000001,0.12000000000000001,0.02,0.02,2236169.04
18,0.12000000000000001,0.12000000000000001,0.02,0.12000000000000001,2236169.04
18,0.12000000000000001,0.12000000000000001,0.02,0.22,2235764.71
18,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.02,2234587.13
18,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.12000000000000001,2234587.13
18,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.22,2234320.41
18,0.12000000000000001,0.12000000000000001,0.22,0.02,2234587.13
18,0.12000000000000001,0.12000000000000001,0.22,0.12000000000000001,2234587.13
18,0.12000000000000001,0.12000000000000001,0.22,0.22,2234320.41
18,0.12000000000000001,0.22,0.02,0.02,2236169.04
18,0.12000000000000001,0.22,0.02,0.12000000000000001,2236169.04
18,0.12000000000000001,0.22,0.02,0.22,2235764.71
18,0.12000000000000001,0.22,0.12000000000000001,0.02,2234587.13
18,0.12000000000000001,0.22,0.12000000000000001,0.12000000000000001,2234587.13
18,0.12000000000000001,0.22,0.12000000000000001,0.22,2234320.41
18,0.12000000000000001,0.22,0.22,0.02,2234587.13
18,0.12000000000000001,0.22,0.22,0.12000000000000001,2234587.13
18,0.12000000000000001,0.22,0.22,0.22,2234320.41
18,0.22,0.02,0.02,0.02,2236925.28
18,0.22,0.02,0.02,0.12000000000000001,2236358.12
18,0.22,0.02,0.02,0.22,2236358.12
18,0.22,0.02,0.12000000000000001,0.02,2235343.37
18,0.22,0.02,0.12000000000000001,0.12000000000000001,2234776.21
18,0.22,0.02,0.12000000000000001,0.22,2234776.21
18,0.22,0.02,0.22,0.02,2232724.22
18,0.22,0.02,0.22,0.12000000000000001,2232157.06
18,0.22,0.02,0.22,0.22,2232157.06
18,0.22,0.12000000000000001,0.02,0.02,2236925.28
18,0.22,0.12000000000000001,0.02,0.12000000000000001,2236358.12
18,0.22,0.12000000000000001,0.02,0.22,2235953.79
18,0.22,0.12000000000000001,0.12000000000000001,0.02,2235343.37
18,0.22,0.12000000000000001,0.12000000000000001,0.12000000000000001,2234776.21
18,0.22,0.12000000000000001,0.12000000000000001,0.22,2234509.49
18,0.22,0.12000000000000001,0.22,0.02,2232724.22
18,0.22,0.12000000000000001,0.22,0.12000000000000001,2232157.06
18,0.22,0.12000000000000001,0.22,0.22,2231890.34
18,0.22,0.22,0.02,0.02,2236925.28
18,0.22,0.22,0.02,0.12000000000000001,2236358.12
18,0.22,0.22,0.02,0.22,2235953.79
18,0.22,0.22,0.12000000000000001,0.02,2235343.37
18,0.22,0.22,0.12000000000000001,0.12000000000000001,2234776.21
18,0.22,0.22,0.12000000000000001,0.22,2234509.49
18,0.22,0.22,0.22,0.02,2232724.22
18,0.22,0.22,0.22,0.12000000000000001,2232157.06
18,0.22,0.22,0.22,0.22,2231890.34
19,0.02,0.02,0.02,0.02,2233507.96
19,0.02,0.02,0.02,0.12000000000000001,2232860.46
19,0.02,0.02,0.02,0.22,2232104.22
19,0.02,0.02,0.12000000000000001,0.02,2233507.96
19,0.02,0.02,0.12000000000000001,0.12000000000000001,2232860.46
19,0.02,0.02,0.12000000000000001,0.22,2232104.22
19,0.02,0.02,0.22,0.02,2233507.96
19,0.02,0.02,0.22,0.12000000000000001,2232860.46
19,0.02,0.02,0.22,0.22,2232104.22
19,0.02,0.12000000000000001,0.02,0.02,2233507.96
19,0.02,0.12000000000000001,0.02,0.12000000000000001,2232860.46
19,0.02,0.12000000000000001,0.02,0.22,2232104.22
19,0.02,0.12000000000000001,0.12000000000000001,0.02,2233507.96
19,0.02,0.12000000000000001,0.12000000000000001,0.12000000000000001,2232860.46
19,0.02,0.12000000000000001,0.12000000000000001,0.22,2232104.22
19,0.02,0.12000000000000001,0.22,0.02,2233507.96
19,0.02,0.12000000000000001,0.22,0.12000000000000001,2232860.46
19,0.02,0.12000000000000001,0.22,0.22,2232104.22
19,0.02,0.22,0.02,0.02,2233507.96
19,0.02,0.22,0.02,0.12000000000000001,2233513.78
19,0.02,0.22,0.02,0.22,2232757.54
19,0.02,0.22,0.12000000000000001,0.02,2233507.96
19,0.02,0.22,0.12000000000000001,0.12000000000000001,2233513.78
19,0.02,0.22,0.12000000000000001,0.22,2232757.54
19,0.02,0.22,0.22,0.02,2233507.96
19,0.02,0.22,0.22,0.12000000000000001,2233513.78
19,0.02,0.22,0.22,0.22,2232757.54
19,0.12000000000000001,0.02,0.02,0.02,2233507.96
19,0.12000000000000001,0.02,0.02,0.12000000000000001,2233022.34
19,0.12000000000000001,0.02,0.02,0.22,2232455.18
19,0.12000000000000001,0.02,0.12000000000000001,0.02,2233507.96
19,0.12000000000000001,0.02,0.12000000000000001,0.12000000000000001,2233022.34
19,0.12000000000000001,0.02,0.12000000000000001,0.22,2232455.18
19,0.12000000000000001,0.02,0.22,0.02,2233507.96
19,0.12000000000000001,0.02,0.22,0.12000000000000001,2233022.34
19,0.12000000000000001,0.02,0.22,0.22,2232455.18
19,0.12000000000000001,0.12000000000000001,0.02,0.02,2233507.96
19,0.12000000000000001,0.12000000000000001,0.02,0.12000000000000001,2233022.34
19,0.12000000000000001,0.12000000000000001,0.02,0.22,2232455.18
19,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.02,2233507.96
19,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.12000000000000001,2233022.34
19,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.22,2232455.18
19,0.12000000000000001,0.12000000000000001,0.22,0.02,2233507.96
19,0.12000000000000001,0.12000000000000001,0.22,0.12000000000000001,2233022.34
19,0.12000000000000001,0.12000000000000001,0.22,0.22,2232455.18
19,0.12000000000000001,0.22,0.02,0.02,2233507.96
19,0.12000000000000001,0.22,0.02,0.12000000000000001,2233675.66
19,0.12000000000000001,0.22,0.02,0.22,2233108.50
19,0.12000000000000001,0.22,0.12000000000000001,0.02,2233507.96
19,0.12000000000000001,0.22,0.12000000000000001,0.12000000000000001,2233675.66
19,0.12000000000000001,0.22,0.12000000000000001,0.22,2233108.50
19,0.12000000000000001,0.22,0.22,0.02,2233507.96
19,0.12000000000000001,0.22,0.22,0.12000000000000001,2233675.66
19,0.12000000000000001,0.22,0.22,0.22,2233108.50
19,0.22,0.02,0.02,0.02,2233507.96
19,0.22,0.02,0.02,0.12000000000000001,2233022.34
19,0.22,0.02,0.02,0.22,2232455.18
19,0.22,0.02,0.12000000000000001,0.02,2233507.96
19,0.22,0.02,0.12000000000000001,0.12000000000000001,2233022.34
19,0.22,0.02,0.12000000000000001,0.22,2232455.18
19,0.22,0.02,0.22,0.02,2231866.50
19,0.22,0.02,0.22,0.12000000000000001,2231191.75
19,0.22,0.02,0.22,0.22,2230624.59
19,0.22,0.12000000000000001,0.02,0.02,2233507.96
